,text_divergence,release_date_match,duration_match,img_similarity,label
502,13.837422424132935,False,False,0.8916102910149744,False
503,4.657859766981081,False,False,0.9890703187396649,False
504,12.250562816639395,False,False,0.5416929464407507,False
505,1.6276836052084511,False,True,0.5498296164531833,False
506,3.6526353686419863,False,False,0.5610453182389334,False
507,4.294901676397079,False,False,0.9890703187396649,False
508,0.529570804593395,False,True,0.9890703187396649,False
509,0.7870956605440199,True,True,0.9890703187396649,True
510,12.627970539726693,False,False,-0.14572867999442973,False
511,15.033766966745063,False,False,0.7103764145316072,False
512,2.68489290207244,False,True,0.9999928575435865,False
513,7.831568236743812,False,False,0.9355420186510316,False
514,4.843197397526059,False,True,0.7887371780307766,False
515,5.539607769266212,False,True,0.7887371780307766,False
516,6.567927949056186,False,False,0.7887371780307766,False
517,1.6015878793655345,False,True,0.9998268214673275,False
518,7.120882257928751,False,True,0.7887371780307766,False
519,2.177029149675223,True,True,0.9999928575435865,True
520,11.115333604514172,False,False,0.8761110132488812,False
521,15.681261646691077,False,True,0.9017406615928435,False
522,15.891096931003549,False,False,0.2834957922028473,False
523,11.641506798597051,False,False,0.8510565993125502,False
524,13.343977679146533,False,False,0.9255956041111535,False
525,9.991339390463938,False,False,0.27519795346698434,False
526,5.666311374565218,False,False,0.9966784385988549,False
527,7.350066379827911,False,False,0.8858310734680759,False
528,7.040789266305145,False,False,0.5716168066480324,False
529,7.979232607743025,False,False,0.6879512098180465,False
530,2.9059438444543195,True,True,0.9950140267901519,True
531,8.886310505009288,False,False,0.5768780527749554,False
532,10.491035005935254,False,False,0.5768780527749554,False
533,5.520685367088413,False,False,0.8238347509412401,False
534,11.89061958511651,False,False,0.5768780527749554,False
535,10.740039080097779,False,False,0.5768780527749554,False
536,10.48128503905281,False,False,0.476453176300362,False
537,11.134085726913973,False,False,-0.4024189865593625,False
538,1.446105861142662,False,True,0.8238347509412401,False
539,5.149309079573122,False,False,0.8238347509412401,False
540,1.5106702823164042,False,True,-0.1391543235249462,False
541,0.9769296179529048,True,True,0.928877933113045,True
542,8.364990011449517,False,False,0.948837339198964,False
543,17.330152710123116,False,False,0.6712631587342287,False
544,7.230958784601638,False,False,0.2402800517465164,False
545,7.6043099963309935,False,False,0.4576733147135825,False
546,6.6215597903637065,False,False,0.3170528859584169,False
547,6.862077117763039,False,False,0.3170528859584169,False
548,4.87270327099174,False,False,0.3170528859584169,False
549,2.363041749578008,False,True,-0.1793344392120098,False
550,1.517945981644517,False,True,0.82150651292447,False
551,0.9560202903050028,True,True,0.8524446290212023,True
552,13.511825024854815,False,False,-0.24954559091553513,False
553,12.527847993985564,False,False,-0.10545611595395873,False
554,14.389673300153948,False,False,0.9984731271206607,False
555,12.068105198962193,False,False,0.9989500693644661,False
556,11.726666114316732,False,False,0.9987583689307842,False
557,15.004052702700593,False,False,0.9831722432267281,False
558,5.532287641650327,False,False,0.48189011577469215,False
559,5.363117427770681,False,False,0.48189011577469215,False
560,7.237003766502486,False,False,0.48189011577469215,False
561,1.4740714928906227,True,True,0.9999958096333788,True
562,12.32365900139127,False,False,-0.010893408959379817,False
563,12.713617550024015,False,False,0.4918521882810512,False
564,9.377182137513993,False,False,0.07209524622028554,False
565,6.487596586832866,False,True,0.9678973154500853,False
566,16.011539720997526,False,False,0.990188134213695,False
567,13.60524604928257,False,False,-0.9621496218660115,False
568,2.049349378407465,False,True,0.9999999998654158,False
569,8.654127356643196,False,False,0.9999857184102845,False
570,6.023493077788972,False,True,0.9999857184102845,False
571,1.555995120310801,True,True,0.9999999999823738,True
572,13.778057169060432,False,False,0.9988683731594803,False
573,3.3719783960034233,False,False,0.9996871690967764,False
574,4.396187972432935,False,True,0.999785546169123,False
575,4.074668583869386,False,True,0.9996871690967764,False
576,5.07012072667524,False,False,0.9996871690967764,False
577,8.471295487650224,False,False,0.9996871690967764,False
578,6.401257817570881,False,False,0.9996898688721196,False
579,9.332501992840417,False,False,0.9996871690967764,False
580,5.172300523182375,False,True,0.9953328514790782,False
581,0.7766355568647929,True,True,0.9999999126423212,True
582,8.893980802286222,False,False,0.8107954882064702,False
583,9.40870124934606,False,False,0.8107954882064702,False
584,4.699046123091799,True,False,0.9776628244007,False
585,12.49627226441947,False,False,0.8107954882064702,False
586,11.944345106623599,False,False,0.8107954882064702,False
